n_holders,parametro_dist,n_rodadas,reinveste_recompensa,rodada,gini
500,1.5,20,0.25,17,0.943473130884358
500,1.5,20,0.25,18,0.9465104732419829
500,1.5,20,0.25,19,0.9488837861263026
500,1.5,20,0.25,20,0.9507309927825607
500,1.5,20,0.25,1,0.5199435171733122
500,1.5,20,0.25,2,0.6094722469432636
500,1.5,20,0.25,3,0.6804874043953419
500,1.5,20,0.25,4,0.7369480756842195
500,1.5,20,0.25,5,0.7816757947175736
500,1.5,20,0.25,6,0.8172179384272718
500,1.5,20,0.25,7,0.8455744550027877
500,1.5,20,0.25,8,0.8681921905200622
500,1.5,20,0.25,9,0.8861549661507528
500,1.5,20,0.25,10,0.9005112807497577
500,1.5,20,0.25,11,0.9119989111310118
500,1.5,20,0.25,12,0.9211785947603244
500,1.5,20,0.25,13,0.9286356093488839
500,1.5,20,0.25,14,0.9345565426565408
500,1.5,20,0.25,15,0.9392273847408126
500,1.5,20,0.25,16,0.9430294440925828
500,1.5,20,0.25,17,0.9460469568196741
500,1.5,20,0.25,18,0.9485050942592483
500,1.5,20,0.25,19,0.9504605713281726
500,1.5,20,0.25,20,0.952073557544246
500,1.5,20,0.25,1,0.5157580427917825
500,1.5,20,0.25,2,0.605921405816626
500,1.5,20,0.25,3,0.6775714659277825
500,1.5,20,0.25,4,0.7346240565546107
500,1.5,20,0.25,5,0.7799464719731133
500,1.5,20,0.25,6,0.816054867876036
500,1.5,20,0.25,7,0.8446954248178
500,1.5,20,0.25,8,0.8675647611912902
500,1.5,20,0.25,9,0.8858002611876219
500,1.5,20,0.25,10,0.900358968194237
500,1.5,20,0.25,11,0.9120456664149985
500,1.5,20,0.25,12,0.9212875446587976
500,1.5,20,0.25,13,0.9286411432606925
500,1.5,20,0.25,14,0.9344722276487958
500,1.5,20,0.25,15,0.9391674238164287
500,1.5,20,0.25,16,0.9429450452505079
500,1.5,20,0.25,17,0.9459277897798133
500,1.5,20,0.25,18,0.9484474613574412
500,1.5,20,0.25,19,0.9505297740598206
500,1.5,20,0.25,20,0.9521100734477839
500,1.5,20,0.25,1,0.5423932784858569
500,1.5,20,0.25,2,0.6268617612300922
500,1.5,20,0.25,3,0.6945783112414006
500,1.5,20,0.25,4,0.7484139125169378
500,1.5,20,0.25,5,0.7910476137797089
500,1.5,20,0.25,6,0.8248119469609876
500,1.5,20,0.25,7,0.8516708964747999
500,1.5,20,0.25,8,0.8730498549451935
500,1.5,20,0.25,9,0.8901021704909695
500,1.5,20,0.25,10,0.9037756560730732
500,1.5,20,0.25,11,0.9146221234633822
500,1.5,20,0.25,12,0.9233597775846472
500,1.5,20,0.25,13,0.9303121461594324
500,1.5,20,0.25,14,0.9359244098236466
500,1.5,20,0.25,15,0.9403300884045698
500,1.5,20,0.25,16,0.9438853662626581
500,1.5,20,0.25,17,0.9466723368944248
500,1.5,20,0.25,18,0.9490739053439152
500,1.5,20,0.25,19,0.9509263662063681
500,1.5,20,0.25,20,0.9523904242061079
500,1.5,20,0.25,1,0.4426228367344045
500,1.5,20,0.25,2,0.5470723325575493
500,1.5,20,0.25,3,0.6301917848681986
500,1.5,20,0.25,4,0.6964194357972329
500,1.5,20,0.25,5,0.7491004289317327
500,1.5,20,0.25,6,0.7910234495997501
500,1.5,20,0.25,7,0.8244519073309848
500,1.5,20,0.25,8,0.8511905590678119
500,1.5,20,0.25,9,0.8725638404443319
500,1.5,20,0.25,10,0.8896340141015802
500,1.5,20,0.25,11,0.9033365380636871
500,1.5,20,0.25,12,0.9142745643018189
500,1.5,20,0.25,13,0.9230976285316381
500,1.5,20,0.25,14,0.9301577886854269
500,1.5,20,0.25,15,0.935804836935316
500,1.5,20,0.25,16,0.9403022069083524
500,1.5,20,0.25,17,0.9438595319157199
500,1.5,20,0.25,18,0.9467227703937355
500,1.5,20,0.25,19,0.9489699929164146
500,1.5,20,0.25,20,0.9508707306351822
500,1.5,20,0.25,1,0.5687821688233938
500,1.5,20,0.25,2,0.6485135458685476
500,1.5,20,0.25,3,0.7119229784675232
500,1.5,20,0.25,4,0.7622368268760109
500,1.5,20,0.25,5,0.8023756227617884
500,1.5,20,0.25,6,0.8341057940990906
500,1.5,20,0.25,7,0.8593022307174565
500,1.5,20,0.25,8,0.8792538645024022
500,1.5,20,0.25,9,0.8950970358345889
500,1.5,20,0.25,10,0.9076520942536435
500,1.5,20,0.25,11,0.9177915456375789
500,1.5,20,0.25,12,0.925948660843426
500,1.5,20,0.25,13,0.9323644557319088
500,1.5,20,0.25,14,0.9374441314619899
500,1.5,20,0.25,15,0.941570432198017
500,1.5,20,0.25,16,0.9448736105292206
500,1.5,20,0.25,17,0.9475188131089007
500,1.5,20,0.25,18,0.949666277352089
500,1.5,20,0.25,19,0.9514258208557058
500,1.5,20,0.25,20,0.9527383511489305
500,1.5,20,0.25,1,0.45894753424487966
500,1.5,20,0.25,2,0.5604982894087656
500,1.5,20,0.25,3,0.6413181448152314
500,1.5,20,0.25,4,0.7054827079801529
500,1.5,20,0.25,5,0.7564529760365506
500,1.5,20,0.25,6,0.7970233948634742
500,1.5,20,0.25,7,0.829425561326167
500,1.5,20,0.25,8,0.8551719790351258
500,1.5,20,0.25,9,0.8757156457161801
500,1.5,20,0.25,10,0.892061077095303
500,1.5,20,0.25,11,0.9052270626315009
500,1.5,20,0.25,12,0.9158382326740844
500,1.5,20,0.25,13,0.9243149589190396
500,1.5,20,0.25,14,0.9311290092898645
500,1.5,20,0.25,15,0.9365002961264555
500,1.5,20,0.25,16,0.9408205873116591
500,1.5,20,0.25,17,0.944332404221272
500,1.5,20,0.25,18,0.9470152201596351
500,1.5,20,0.25,19,0.9492880940823762
500,1.5,20,0.25,20,0.9511114206478126
500,1.5,20,0.25,1,0.4134079733376952
500,1.5,20,0.25,2,0.5242447850224488
500,1.5,20,0.25,3,0.6123464558112384
500,1.5,20,0.25,4,0.6824183249363402
500,1.5,20,0.25,5,0.738065587338375
500,1.5,20,0.25,6,0.7822759967957358
500,1.5,20,0.25,7,0.8174635876868872
500,1.5,20,0.25,8,0.845582792659201
500,1.5,20,0.25,9,0.8681255964868686
500,1.5,20,0.25,10,0.8861126597455775
500,1.5,20,0.25,11,0.9004861408577347
500,1.5,20,0.25,12,0.9120196521723012
500,1.5,20,0.25,13,0.9212077070403173
500,1.5,20,0.25,14,0.9284829753386188
500,1.5,20,0.25,15,0.9344276428799372
500,1.5,20,0.25,16,0.9391285409830399
500,1.5,20,0.25,17,0.9429264531598616
500,1.5,20,0.25,18,0.9460505049124979
500,1.5,20,0.25,19,0.9484957652399384
500,1.5,20,0.25,20,0.9504658249278242
500,1.5,20,0.25,1,0.4649265704916292
500,1.5,20,0.25,2,0.5654172121839931
500,1.5,20,0.25,3,0.6454113783918916
500,1.5,20,0.25,4,0.7088702472241222
500,1.5,20,0.25,5,0.7593088990867956
500,1.5,20,0.25,6,0.7994586052681147
500,1.5,20,0.25,7,0.8313843147628044
500,1.5,20,0.25,8,0.8568016925670165
500,1.5,20,0.25,9,0.876983052952417
500,1.5,20,0.25,10,0.8931952321593162
500,1.5,20,0.25,11,0.9061169896652257
500,1.5,20,0.25,12,0.9164971094294181
500,1.5,20,0.25,13,0.9248382005848512
500,1.5,20,0.25,14,0.9315111896928803
500,1.5,20,0.25,15,0.9368844004214634
500,1.5,20,0.25,16,0.9411014837278926
500,1.5,20,0.25,17,0.944512206420042
500,1.5,20,0.25,18,0.9473168290363985
500,1.5,20,0.25,19,0.9495076927208881
500,1.5,20,0.25,20,0.9513145179761349
500,1.5,20,0.25,1,0.4378359238291769
500,1.5,20,0.25,2,0.5435671008058447
500,1.5,20,0.25,3,0.6276245819571777
500,1.5,20,0.25,4,0.6943691895608517
500,1.5,20,0.25,5,0.7475614888543183
500,1.5,20,0.25,6,0.7898826423968033
500,1.5,20,0.25,7,0.8236328935317256
500,1.5,20,0.25,8,0.8505847618715603
500,1.5,20,0.25,9,0.8720021907451989
500,1.5,20,0.25,10,0.8892769012503834
500,1.5,20,0.25,11,0.9030611928390184
500,1.5,20,0.25,12,0.9140410861915906
500,1.5,20,0.25,13,0.9227942706025711
500,1.5,20,0.25,14,0.9297155719668546
500,1.5,20,0.25,15,0.9354443176734064
500,1.5,20,0.25,16,0.9400253429613583
500,1.5,20,0.25,17,0.9436447697819066
500,1.5,20,0.25,18,0.9466666651221205
500,1.5,20,0.25,19,0.948944857611187
500,1.5,20,0.25,20,0.9507842160190683
500,1.5,20,0.25,1,0.4253338720422457
500,1.5,20,0.25,2,0.5336067860583438
500,1.5,20,0.25,3,0.6195670161633562
500,1.5,20,0.25,4,0.6879963485000942
500,1.5,20,0.25,5,0.7424737906634071
500,1.5,20,0.25,6,0.7857783187336811
500,1.5,20,0.25,7,0.8203368757098239
500,1.5,20,0.25,8,0.8478980786979449
500,1.5,20,0.25,9,0.8699626343249065
500,1.5,20,0.25,10,0.8875104453383627
500,1.5,20,0.25,11,0.901550307375828
500,1.5,20,0.25,12,0.9128504205499317
500,1.5,20,0.25,13,0.9219438078926805
500,1.5,20,0.25,14,0.9292061464396963
500,1.5,20,0.25,15,0.9350036729972049
500,1.5,20,0.25,16,0.9397017582270775
500,1.5,20,0.25,17,0.9433295831959092
500,1.5,20,0.25,18,0.9463122809433362
500,1.5,20,0.25,19,0.9487082853328004
500,1.5,20,0.25,20,0.9505535757700703
500,1.5,20,0.25,1,0.4350112692006758
500,1.5,20,0.25,2,0.5413521847034124
500,1.5,20,0.25,3,0.6258758446471309
500,1.5,20,0.25,4,0.6929860417918363
500,1.5,20,0.25,5,0.7464534710907562
500,1.5,20,0.25,6,0.7890940132146025
500,1.5,20,0.25,7,0.8229723214095803
500,1.5,20,0.25,8,0.8501185739275896
500,1.5,20,0.25,9,0.8717738612493682
500,1.5,20,0.25,10,0.8890491897636841
500,1.5,20,0.25,11,0.9028489324620557
500,1.5,20,0.25,12,0.9139156823605838
500,1.5,20,0.25,13,0.922722953210863
500,1.5,20,0.25,14,0.929845968073693
500,1.5,20,0.25,15,0.9354464381538763
500,1.5,20,0.25,16,0.9399479718919994
500,1.5,20,0.25,17,0.9436450817896536
500,1.5,20,0.25,18,0.9465418869590501
500,1.5,20,0.25,19,0.9487971493623857
500,1.5,20,0.25,20,0.9506353450487048
500,1.5,20,0.25,1,0.45652091249188587
500,1.5,20,0.25,2,0.5583997896175068
500,1.5,20,0.25,3,0.6394242627346709
500,1.5,20,0.25,4,0.7039462791689595
500,1.5,20,0.25,5,0.7552135780070544
500,1.5,20,0.25,6,0.7961880206068281
500,1.5,20,0.25,7,0.8287981794498547
500,1.5,20,0.25,8,0.8547678794694034
500,1.5,20,0.25,9,0.8753721762377655
500,1.5,20,0.25,10,0.8919038341248644
500,1.5,20,0.25,11,0.9051737021931969
500,1.5,20,0.25,12,0.9157348311965638
500,1.5,20,0.25,13,0.9241637766678583
500,1.5,20,0.25,14,0.9309388745428566
500,1.5,20,0.25,15,0.9364068375440913
500,1.5,20,0.25,16,0.9407458347661568
500,1.5,20,0.25,17,0.9442802232598515
500,1.5,20,0.25,18,0.9470216053558496
500,1.5,20,0.25,19,0.9492327738212021
500,1.5,20,0.25,20,0.9510636156873462
500,1.5,20,0.25,1,0.4122337574877166
500,1.5,20,0.25,2,0.5234869791334791
500,1.5,20,0.25,3,0.6118744549201445
500,1.5,20,0.25,4,0.6821551389297538
500,1.5,20,0.25,5,0.7378699817878915
500,1.5,20,0.25,6,0.7822483616609355
500,1.5,20,0.25,7,0.817540918129795
500,1.5,20,0.25,8,0.8457312890554423
500,1.5,20,0.25,9,0.8681505233699556
500,1.5,20,0.25,10,0.8860993972529227
500,1.5,20,0.25,11,0.9005272981794004
500,1.5,20,0.25,12,0.9120081292114419
500,1.5,20,0.25,13,0.9212478266007935
500,1.5,20,0.25,14,0.928678694182357
500,1.5,20,0.25,15,0.9345633168634431
500,1.5,20,0.25,16,0.9393008720885636
500,1.5,20,0.25,17,0.9430290671363049
500,1.5,20,0.25,18,0.9460791599221741
500,1.5,20,0.25,19,0.9484989179605634
500,1.5,20,0.25,20,0.9504103349122737
500,1.5,20,0.25,1,0.4811151582921811
500,1.5,20,0.25,2,0.5783088952141824
500,1.5,20,0.25,3,0.6556964842758568
500,1.5,20,0.25,4,0.7171177116836809
500,1.5,20,0.25,5,0.7659722357412531
500,1.5,20,0.25,6,0.8047337704298412
500,1.5,20,0.25,7,0.8356800040586145
500,1.5,20,0.25,8,0.860222662299496
500,1.5,20,0.25,9,0.879845145048189
500,1.5,20,0.25,10,0.8953944687141002
500,1.5,20,0.25,11,0.9078165725575515
500,1.5,20,0.25,12,0.9178816437626542
500,1.5,20,0.25,13,0.9259503073746602
500,1.5,20,0.25,14,0.9323438969272224
500,1.5,20,0.25,15,0.9374630835455353
500,1.5,20,0.25,16,0.9415735331279325
500,1.5,20,0.25,17,0.9448371391727357
500,1.5,20,0.25,18,0.9474167650449297
500,1.5,20,0.25,19,0.9496551616496212
500,1.5,20,0.25,20,0.951439066823093
500,1.5,20,0.25,1,0.4920277066582659
500,1.5,20,0.25,2,0.5872944102935767
500,1.5,20,0.25,3,0.6628554214806268
500,1.5,20,0.25,4,0.7228839413567119
500,1.5,20,0.25,5,0.7705246236400973
500,1.5,20,0.25,6,0.8085718424807533
500,1.5,20,0.25,7,0.8387356510074486
500,1.5,20,0.25,8,0.8628543858239675
500,1.5,20,0.25,9,0.8819265595776231
500,1.5,20,0.25,10,0.8972353026406861
500,1.5,20,0.25,11,0.9094318651999647
500,1.5,20,0.25,12,0.9192029724266109
500,1.5,20,0.25,13,0.926986219530501
500,1.5,20,0.25,14,0.9332283028528106
500,1.5,20,0.25,15,0.9381674789748904
500,1.5,20,0.25,16,0.9421621101317326
500,1.5,20,0.25,17,0.9453430339545268
500,1.5,20,0.25,18,0.9479084426451536
500,1.5,20,0.25,19,0.9499853275211911
500,1.5,20,0.25,20,0.9516985875897737
500,1.5,20,0.25,1,0.5316322486427043
500,1.5,20,0.25,2,0.618591889173502
500,1.5,20,0.25,3,0.6878075954756475
500,1.5,20,0.25,4,0.7427308977150862
500,1.5,20,0.25,5,0.7863193025091242
500,1.5,20,0.25,6,0.8210333005796904
500,1.5,20,0.25,7,0.8485953224017775
500,1.5,20,0.25,8,0.8705505138933196
500,1.5,20,0.25,9,0.8881922584905748
500,1.5,20,0.25,10,0.902174946481288
500,1.5,20,0.25,11,0.9133405212748131
500,1.5,20,0.25,12,0.9223245608532964
500,1.5,20,0.25,13,0.9294759793148453
500,1.5,20,0.25,14,0.9351504856541664
500,1.5,20,0.25,15,0.9397059259778897
500,1.5,20,0.25,16,0.9434048029490176
500,1.5,20,0.25,17,0.9463849722500215
500,1.5,20,0.25,18,0.9487158931919724
500,1.5,20,0.25,19,0.950623348084386
500,1.5,20,0.25,20,0.9521984216954047
500,1.5,20,0.25,1,0.5259828456286009
500,1.5,20,0.25,2,0.6141880551378345
500,1.5,20,0.25,3,0.6846125244276722
500,1.5,20,0.25,4,0.7404276365474782
500,1.5,20,0.25,5,0.7846454811832151
500,1.5,20,0.25,6,0.8197284824581705
500,1.5,20,0.25,7,0.8476973742533525
500,1.5,20,0.25,8,0.8699448577152431
500,1.5,20,0.25,9,0.8877343039781564
500,1.5,20,0.25,10,0.9020196078945701
500,1.5,20,0.25,11,0.9133786573188789
500,1.5,20,0.25,12,0.9223995846618802
500,1.5,20,0.25,13,0.9295864913108374
500,1.5,20,0.25,14,0.93534771820597
500,1.5,20,0.25,15,0.9399770987881688
500,1.5,20,0.25,16,0.9435996322835092
500,1.5,20,0.25,17,0.9465062611852411
500,1.5,20,0.25,18,0.9489411224831057
500,1.5,20,0.25,19,0.9507350666033647
500,1.5,20,0.25,20,0.9523332232507069
500,1.5,20,0.25,1,0.4102050614832615
500,1.5,20,0.25,2,0.5212381582745005
500,1.5,20,0.25,3,0.6096328437377749
500,1.5,20,0.25,4,0.6799224186052841
500,1.5,20,0.25,5,0.7359011730268323
500,1.5,20,0.25,6,0.780679669049958
500,1.5,20,0.25,7,0.8162344963084227
500,1.5,20,0.25,8,0.844607035685925
500,1.5,20,0.25,9,0.8672733333028844
500,1.5,20,0.25,10,0.8854038333112126
500,1.5,20,0.25,11,0.8999293445617902
500,1.5,20,0.25,12,0.9115805821592335
500,1.5,20,0.25,13,0.9209962677330397
500,1.5,20,0.25,14,0.9284702502284006
500,1.5,20,0.25,15,0.9344527388016162
500,1.5,20,0.25,16,0.9392422492019947
500,1.5,20,0.25,17,0.9429861234996955
500,1.5,20,0.25,18,0.9460047109245167
500,1.5,20,0.25,19,0.9484845493826901
500,1.5,20,0.25,20,0.9504763351284551
500,1.5,20,0.5,1,0.5348864696273492
500,1.5,20,0.5,2,0.6790066028055546
500,1.5,20,0.5,3,0.774472243463534
500,1.5,20,0.5,4,0.8370502056772968
500,1.5,20,0.5,5,0.8782708785506468
500,1.5,20,0.5,6,0.9053433963105633
500,1.5,20,0.5,7,0.9230148951603949
500,1.5,20,0.5,8,0.9348569237325532
500,1.5,20,0.5,9,0.9427407409029855
500,1.5,20,0.5,10,0.9479189517476625
500,1.5,20,0.5,11,0.9512929850705454
500,1.5,20,0.5,12,0.9536921069588438
500,1.5,20,0.5,13,0.9552077082271075
500,1.5,20,0.5,14,0.9562690485099219
500,1.5,20,0.5,15,0.9569403200841915
500,1.5,20,0.5,16,0.9575107652418235
500,1.5,20,0.5,17,0.9577527759443207
500,1.5,20,0.5,18,0.9580430775097843
500,1.5,20,0.5,19,0.958262247226052
500,1.5,20,0.5,20,0.9583369307854535
500,1.5,20,0.5,1,0.5208280265178729
500,1.5,20,0.5,2,0.6698183568548384
500,1.5,20,0.5,3,0.7682300840448151
500,1.5,20,0.5,4,0.8329345566772892
500,1.5,20,0.5,5,0.8754013289848985
500,1.5,20,0.5,6,0.9031560407295736
500,1.5,20,0.5,7,0.9214501448642247
500,1.5,20,0.5,8,0.9336160223562471
500,1.5,20,0.5,9,0.9417992066005467
500,1.5,20,0.5,10,0.9472604668374087
500,1.5,20,0.5,11,0.9509724034802585
500,1.5,20,0.5,12,0.9533628305747186
500,1.5,20,0.5,13,0.9550699510430252
500,1.5,20,0.5,14,0.9562498774652903
500,1.5,20,0.5,15,0.9570176192161224
500,1.5,20,0.5,16,0.9574434902013604
500,1.5,20,0.5,17,0.9577889866520855
500,1.5,20,0.5,18,0.9581631125779191
500,1.5,20,0.5,19,0.958236846017934
500,1.5,20,0.5,20,0.958286778680012
500,1.5,20,0.5,1,0.3868047857854271
500,1.5,20,0.5,2,0.580129994508922
500,1.5,20,0.5,3,0.7076083619564748
500,1.5,20,0.5,4,0.7915420932465214
500,1.5,20,0.5,5,0.8472133163340192
500,1.5,20,0.5,6,0.8842951322844992
500,1.5,20,0.5,7,0.9088905658102111
500,1.5,20,0.5,8,0.9253634636262738
500,1.5,20,0.5,9,0.9363562517346202
500,1.5,20,0.5,10,0.9436932879321893
500,1.5,20,0.5,11,0.9484831865514693
500,1.5,20,0.5,12,0.9519450398859042
500,1.5,20,0.5,13,0.9540604858378212
500,1.5,20,0.5,14,0.9555324814439055
500,1.5,20,0.5,15,0.9565063270831644
500,1.5,20,0.5,16,0.957191453239076
500,1.5,20,0.5,17,0.9575807098133002
500,1.5,20,0.5,18,0.9579016064434718
500,1.5,20,0.5,19,0.9580063671752022
500,1.5,20,0.5,20,0.9580811815647046
500,1.5,20,0.5,1,0.4308700686389062
500,1.5,20,0.5,2,0.608952399672896
500,1.5,20,0.5,3,0.7265023217899673
500,1.5,20,0.5,4,0.8039261161556688
500,1.5,20,0.5,5,0.8553678022647333
500,1.5,20,0.5,6,0.8895345959927623
500,1.5,20,0.5,7,0.912374365412961
500,1.5,20,0.5,8,0.9277358244691218
500,1.5,20,0.5,9,0.9378215941630956
500,1.5,20,0.5,10,0.9447422310538967
500,1.5,20,0.5,11,0.9492830434356914
500,1.5,20,0.5,12,0.9523233060825793
500,1.5,20,0.5,13,0.954496766701362
500,1.5,20,0.5,14,0.9557764055714926
500,1.5,20,0.5,15,0.9566946983335167
500,1.5,20,0.5,16,0.957323790916289
500,1.5,20,0.5,17,0.9577164616515041
500,1.5,20,0.5,18,0.9578883468482531
500,1.5,20,0.5,19,0.9581171744493302
500,1.5,20,0.5,20,0.9583033182336169
500,1.5,20,0.5,1,0.4849396536042445
500,1.5,20,0.5,2,0.6447735707802269
500,1.5,20,0.5,3,0.7502154278128164
500,1.5,20,0.5,4,0.8196906998005653
500,1.5,20,0.5,5,0.8658027147234624
500,1.5,20,0.5,6,0.8966016096177689
500,1.5,20,0.5,7,0.917201665621735
500,1.5,20,0.5,8,0.9307215694321129
500,1.5,20,0.5,9,0.9399642029958137
500,1.5,20,0.5,10,0.9461853798458635
500,1.5,20,0.5,11,0.9502205592678961
500,1.5,20,0.5,12,0.9529814540101971
500,1.5,20,0.5,13,0.954750403756615
500,1.5,20,0.5,14,0.9559472092554382
500,1.5,20,0.5,15,0.9567724523020402
500,1.5,20,0.5,16,0.9572294766390765
500,1.5,20,0.5,17,0.9576618240056514
500,1.5,20,0.5,18,0.9578074962117107
500,1.5,20,0.5,19,0.9580886172723981
500,1.5,20,0.5,20,0.9582872929476292
500,1.5,20,0.5,1,0.39457582515447776
500,1.5,20,0.5,2,0.5853242411124486
500,1.5,20,0.5,3,0.7110245235162878
500,1.5,20,0.5,4,0.7938784685015159
500,1.5,20,0.5,5,0.8486709825747132
500,1.5,20,0.5,6,0.8850242621504731
500,1.5,20,0.5,7,0.9093585388692236
500,1.5,20,0.5,8,0.9256468306696779
500,1.5,20,0.5,9,0.9366167617852554
500,1.5,20,0.5,10,0.94382607385907
500,1.5,20,0.5,11,0.948800661652254
500,1.5,20,0.5,12,0.9519876021958631
500,1.5,20,0.5,13,0.9541938325169939
500,1.5,20,0.5,14,0.9556371885528621
500,1.5,20,0.5,15,0.956559581136138
500,1.5,20,0.5,16,0.9572091517965202
500,1.5,20,0.5,17,0.9576443386957361
500,1.5,20,0.5,18,0.9578992648539983
500,1.5,20,0.5,19,0.9581998515856629
500,1.5,20,0.5,20,0.9582479049292252
500,1.5,20,0.5,1,0.41940789716482363
500,1.5,20,0.5,2,0.6018616399004086
500,1.5,20,0.5,3,0.7223376446292584
500,1.5,20,0.5,4,0.8019372615307381
500,1.5,20,0.5,5,0.854373218198464
500,1.5,20,0.5,6,0.8890385215974281
500,1.5,20,0.5,7,0.9121633069464836
500,1.5,20,0.5,8,0.9275806635454638
500,1.5,20,0.5,9,0.9378763717830432
500,1.5,20,0.5,10,0.9447096075240002
500,1.5,20,0.5,11,0.949443694114043
500,1.5,20,0.5,12,0.952320501198078
500,1.5,20,0.5,13,0.9542966788549998
500,1.5,20,0.5,14,0.9556809658570811
500,1.5,20,0.5,15,0.956573996509668
500,1.5,20,0.5,16,0.9572880350405104
500,1.5,20,0.5,17,0.9576145300691457
500,1.5,20,0.5,18,0.9579940311408244
500,1.5,20,0.5,19,0.9581957777898891
500,1.5,20,0.5,20,0.9581704865157878
500,1.5,20,0.5,1,0.48264704732581243
500,1.5,20,0.5,2,0.6444307007499321
500,1.5,20,0.5,3,0.7510450398139974
500,1.5,20,0.5,4,0.8209416027634129
500,1.5,20,0.5,5,0.8672147966751624
500,1.5,20,0.5,6,0.8976112653366455
500,1.5,20,0.5,7,0.9177187014723998
500,1.5,20,0.5,8,0.9313615589630333
500,1.5,20,0.5,9,0.9403455858071188
500,1.5,20,0.5,10,0.9461912291046572
500,1.5,20,0.5,11,0.9503157821858998
500,1.5,20,0.5,12,0.9530153896426741
500,1.5,20,0.5,13,0.9548523159314732
500,1.5,20,0.5,14,0.9560366382013399
500,1.5,20,0.5,15,0.956790384242731
500,1.5,20,0.5,16,0.9571947075732352
500,1.5,20,0.5,17,0.9575971486376833
500,1.5,20,0.5,18,0.9579848087642691
500,1.5,20,0.5,19,0.9581161073856661
500,1.5,20,0.5,20,0.9581591275695345
500,1.5,20,0.5,1,0.43409380975091216
500,1.5,20,0.5,2,0.6115816096246036
500,1.5,20,0.5,3,0.7284658135015489
500,1.5,20,0.5,4,0.8058336140775941
500,1.5,20,0.5,5,0.8567731394525011
500,1.5,20,0.5,6,0.8905315405623948
500,1.5,20,0.5,7,0.9130031351643937
500,1.5,20,0.5,8,0.9281714834228252
500,1.5,20,0.5,9,0.9382978002645572
500,1.5,20,0.5,10,0.9450075687288559
500,1.5,20,0.5,11,0.9495076327755931
500,1.5,20,0.5,12,0.9524715367758119
500,1.5,20,0.5,13,0.9544151704343447
500,1.5,20,0.5,14,0.9557887594784897
500,1.5,20,0.5,15,0.9566543990660241
500,1.5,20,0.5,16,0.9573514365175575
500,1.5,20,0.5,17,0.9576367320833605
500,1.5,20,0.5,18,0.957798045932273
500,1.5,20,0.5,19,0.9580087374558279
500,1.5,20,0.5,20,0.9581358735295729
500,1.5,20,0.5,1,0.4842740387549853
500,1.5,20,0.5,2,0.645431960024726
500,1.5,20,0.5,3,0.7513622042504957
500,1.5,20,0.5,4,0.8212483995864119
500,1.5,20,0.5,5,0.8676120440025257
500,1.5,20,0.5,6,0.8982640640636437
500,1.5,20,0.5,7,0.918389986197677
500,1.5,20,0.5,8,0.9317016397652158
500,1.5,20,0.5,9,0.9405453527715737
500,1.5,20,0.5,10,0.9464231483050665
500,1.5,20,0.5,11,0.9503480074466759
500,1.5,20,0.5,12,0.9529584708344414
500,1.5,20,0.5,13,0.9547331705248596
500,1.5,20,0.5,14,0.9558889499195171
500,1.5,20,0.5,15,0.9567185903805762
500,1.5,20,0.5,16,0.9574065165303176
500,1.5,20,0.5,17,0.9578011452431445
500,1.5,20,0.5,18,0.9580559235066475
500,1.5,20,0.5,19,0.9582063151567464
500,1.5,20,0.5,20,0.9583814598875411
500,1.5,20,0.5,1,0.4617765239854166
500,1.5,20,0.5,2,0.6300654535988266
500,1.5,20,0.5,3,0.7415959023754364
500,1.5,20,0.5,4,0.8149067803607424
500,1.5,20,0.5,5,0.8631364683014568
500,1.5,20,0.5,6,0.8950007240903104
500,1.5,20,0.5,7,0.9161926925528057
500,1.5,20,0.5,8,0.9301743879310802
500,1.5,20,0.5,9,0.9395801949720597
500,1.5,20,0.5,10,0.9459175336468337
500,1.5,20,0.5,11,0.9500733197105777
500,1.5,20,0.5,12,0.952800898408463
500,1.5,20,0.5,13,0.9546321080536397
500,1.5,20,0.5,14,0.9559603009169984
500,1.5,20,0.5,15,0.9567544196159792
500,1.5,20,0.5,16,0.9573912897490504
500,1.5,20,0.5,17,0.9578932270733509
500,1.5,20,0.5,18,0.9580109567742994
500,1.5,20,0.5,19,0.9580920267749724
500,1.5,20,0.5,20,0.958198106076487
500,1.5,20,0.5,1,0.43187696852006563
500,1.5,20,0.5,2,0.6095027637977635
500,1.5,20,0.5,3,0.7267506979734568
500,1.5,20,0.5,4,0.8042453969834384
500,1.5,20,0.5,5,0.8556543275482889
500,1.5,20,0.5,6,0.8897977719304564
500,1.5,20,0.5,7,0.9125917725289154
500,1.5,20,0.5,8,0.9277226733744941
500,1.5,20,0.5,9,0.9380199704041001
500,1.5,20,0.5,10,0.944643683265779
500,1.5,20,0.5,11,0.9492615109737375
500,1.5,20,0.5,12,0.9524909036810176
500,1.5,20,0.5,13,0.9544231594781338
500,1.5,20,0.5,14,0.9556349359783776
500,1.5,20,0.5,15,0.9565543626672703
500,1.5,20,0.5,16,0.957245480306044
500,1.5,20,0.5,17,0.9576491829820013
500,1.5,20,0.5,18,0.9580070068691426
500,1.5,20,0.5,19,0.9581755861302845
500,1.5,20,0.5,20,0.9582291022229339
500,1.5,20,0.5,1,0.5199435171733122
500,1.5,20,0.5,2,0.669188395305907
500,1.5,20,0.5,3,0.767183111989536
500,1.5,20,0.5,4,0.8317302105660336
500,1.5,20,0.5,5,0.8742033581156055
